dates,Title,Files,Not OK?,Political Influence,Scientific Data Mentioned,Statistical Data Mentioned,Source Mentioned,Authenticity,Stance Detection,Location,Focus,Target,Authority Involvement,Comments,Done,Annotator
21 November 2020 12:44,"দিল্লিতে তাপমাত্রার পতন জারি, শৈত্যপ্রবাহের আশঙ্কা, বাড়ছে দূষণ",ID-1340.txt,False,No,No,Yes,No,Real,Neutral,India,Climate Change,,,,No,
21 November 2020 04:13,সরোবর বাঁচানোর মূল্য কি গঙ্গা-দূষণ?,ID-1341.txt,False,No,No,No,No,Real,Positive,India,Water Resource Pollution,General People,Scientists & Researcher,,No,
20 November 2020 04:54,"ছট বন্ধই সরোবরে, সুপ্রিম কোর্টের দ্বারস্থ হয়েও মিলল না অনুমতি",ID-1345.txt,False,Yes,No,No,No,Real,Positive,India,Water Pollution,General People,Legal/Court,,No,
19 November 2020 15:26,সুন্দরবনে ৮টি হোটেল বন্ধের নির্দেশ দিল দূষণ নিয়ন্ত্রণ পর্ষদ,ID-1346.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Legal/Court,,No,
19 November 2020 12:29,"চিন্তা বাড়াচ্ছে করোনা, সঙ্গে দোসর দূষণ এবং ঠান্ডা, বেসামাল দিল্লি",ID-1348.txt,False,No,No,Yes,No,Real,Negative,India,Environmental Pollution,General People,Other Authority,,No,
18 November 2020 18:01,"ভ্যাটের আগুনের ধোঁয়ায় ঢেকে যাচ্ছে এলাকা, ডানকুনি পুরসভার বিরুদ্ধে উদাসীনতার অভিযোগ",ID-1349.txt,False,No,No,No,No,Real,Positive,Bangladesh,Global Warming,Government,Government,,No,
16 November 2020 03:36,শীতকালে বাড়ে ধূলিকণার দূষণ,ID-1351.txt,False,No,Yes,No,No,Real,Neutral,India,Air Pollution,,,,No,
15 November 2020 17:02,দূষণ-সূচকে কালীপুজোর কলকাতা: ২০২০ বনাম ২০১৯,ID-1352.txt,False,No,No,Yes,Yes,Real,Positive,India,Environmental Pollution,General People,Legal/Court,,No,
15 November 2020 04:40,দূষণ কমে পাহাড়ে বৃদ্ধি ধূলিকণা মাত্রার,ID-1353.txt,False,No,Yes,No,No,Real,Neutral,India,Air Pollution,General People,,,No,
11 November 2020 19:44,"বায়ু দূষণ ও করোনাভাইরাস একসঙ্গে বাড়াতে পারে মৃত্যুর সম্ভাবনা, আশঙ্কা এইমস প্রধানের",ID-1357.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,,Other Authority,,No,
08 November 2020 03:00,"‘টিকার মতোই শুধু আইন বাঁচায় না, তার প্রয়োগ বাঁচায়’",ID-1360.txt,False,Yes,No,No,No,Real,Positive,India,Air Pollution,,Legal/Court,,No,
05 November 2020 03:39,"দীপাবলি হোক শুধুই আলোর, প্রচার শুরু",ID-1363.txt,False,No,No,No,No,Real,Positive,India,Light Pollution,General People,Environmental/Forestry Authority,,No,
04 November 2020 02:55,"সরোবর-দূষণের রিপোর্ট অগ্রাহ্য, এ বার বাজিতে কী করবে সরকার",ID-1364.txt,False,No,No,No,No,Real,Neutral,India,Climate Change,Government,Legal/Court,,No,
02 November 2020 02:55,প্রতিমা ধুইয়ে নদীতে দূষণ রোধের বার্তা,ID-1365.txt,False,No,No,Yes,No,Real,Positive,India,Water Resource Pollution,General People,NGO,,No,
30 October 2020 02:41,১৭ শতাংশ কোভিড মৃত্যুর নেপথ্যেই দূষিত বায়ু,ID-1372.txt,False,No,Yes,No,No,Real,Neutral,India,Air Pollution,,,,No,
29 October 2020 00:01,"লালবাঁধে কেন বিসর্জন, ক্ষোভ",ID-1373.txt,False,No,No,Yes,No,Real,Neutral,India,Water Pollution,General People,,,No,
22 October 2020 01:05,ভাসানের দূষণ এড়াতে পর্ষদের নিদান,ID-1376.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,General People,Legal/Court,,No,
16 October 2020 19:15,তিন রাজ্যে শস্যদহনে নজরদারি চালাতে কমিটি গড়ল সুপ্রিম কোর্ট,ID-1378.txt,False,Yes,No,No,No,Real,Negative,India,Climate Change,General People,Legal/Court,,No,
07 November 2023 05:49,দিল্লির দূষণে 'অদৃশ্য' তাজমহল,ID-138.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,General People,Environmental/Forestry Authority,,No,
14 October 2020 04:38,"জঞ্জাল পুড়ছে পথের ধারে, ছড়াচ্ছে দূষণ",ID-1380.txt,False,No,No,No,No,Real,Positive,India,Climate Change,Authority,Environmental/Forestry Authority,,No,
06 October 2020 02:16,"আপন মনে বেড়ে চলেছে পার্থেনিয়াম, ছড়াচ্ছে দূষণ",ID-1388.txt,False,No,No,No,No,Real,Negative,India,Climate Change,Government,General people,,No,
23 September 2020 04:46,পুরুলিয়ার চার ওয়ার্ডে শুরু আবর্জনা সংগ্রহ,ID-1389.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,General People,Legal/Court,,No,
16 September 2020 12:10,নিউ নর্মালে নানা রোগ বাড়াচ্ছে দূষণ,ID-1390.txt,False,No,Yes,No,No,Real,Positive,Global,Environmental Pollution,All,Scientists & Researcher,,No,
08 September 2020 05:37,দূষণ ঠেকাতে চাই উন্নত গণপরিবহণ,ID-1394.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,General People,Other Authority,,No,
07 September 2020 02:49,"ফের বেলাগাম প্লাস্টিক ব্যবহার, ভুগছে শহর",ID-1395.txt,False,Yes,No,No,No,Real,Positive,India,Plastic Pollution,,Environmental/Forestry Authority,,No,
19 August 2020 03:35,ফের আবর্জনায় দূষণ সৈকতে,ID-1399.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,General People,Other Authority,,No,
21 February 2020 09:57,"ভয়াবহ বায়ু দূষণ, মারাত্মক স্বাস্থ্য ঝুঁকিতে ঢাকাবাসী!",ID-14.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Air Pollution,,,,No,
19 March 2022 09:15,সৃজনশীল আয়োজনে বরিশালে পালিত হলো 'গ্লোবাল রিসাইক্লিং ডে',ID-140.txt,False,No,No,No,Yes,Real,Positive,Bangladesh,Environmental Pollution,General People,Other Authority,,No,
11 August 2020 04:04,গঙ্গার দূষণ রোধের প্রকল্প নিয়ে প্রশ্ন পরিবেশকর্মীদের,ID-1401.txt,False,No,No,Yes,Yes,Real,Positive,India,Water Pollution,General People,Environmental/Forestry Authority,,No,
08 August 2020 04:03,উৎপাদন চালু রেখেই দূষণ-রোধ,ID-1402.txt,False,No,No,No,No,Real,Problematic,India,Environmental Pollution,Government,Legal/Court,,No,
07 August 2020 02:03,"গঙ্গার দূষণ রোধ কী ভাবে, পরামর্শদাতা সংস্থা নিয়োগ",ID-1403.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,Government,Environmental/Forestry Authority,,No,
05 August 2020 05:22,তাপবিদ্যুৎ কেন্দ্র বন্ধের নির্দেশ দূষণ-বিধিভঙ্গে,ID-1405.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Legal/Court,,No,
01 August 2020 03:00,"ভাগাড়ের দূষণ ঠেকানো যায়নি, রাজ্যকে এক কোটির জরিমানা",ID-1406.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Legal/Court,,No,
30 July 2020 06:07,আদালতের ধমক খেল বম্বে আইআইটি,ID-1407.txt,False,No,No,No,No,Real,Neutral,India,Environmental Pollution,Government,Legal/Court,,No,
27 July 2020 02:21,দ্রুত দূষণে লাগাম টানার দাবি উঠছে,ID-1408.txt,False,No,No,No,No,Real,Problematic,India,Air Pollution,Industries,Legal/Court,,No,
17 July 2020 05:23,"সাইবেরিয়ায় তাপপ্রবাহ, দূষণকেই দোষারোপ",ID-1410.txt,False,No,No,Yes,No,Real,Positive,Global,Sea Level Rising,General People,Scientists & Researcher,,No,
16 July 2020 06:44,"শাসক ঘনিষ্ঠ ব্যবসায়ীর কারখানায় দূষণ, নালিশ",ID-1411.txt,False,Yes,No,No,No,Real,Problematic,India,Water Pollution ,Dishonest people,Government,,No,
12 July 2020 04:08,মিড ডে মিলের হাত ধরে প্লাস্টিক জমছে সুন্দরবনে,ID-1413.txt,False,No,No,Yes,No,Real,Negative,India,Plastic Pollution,Government,Environmental/Forestry Authority,,No,
05 July 2020 00:46,প্লাস্টিক বর্জ্য নিয়ে নয়া প্রস্তাবের খসড়া মন্ত্রকের,ID-1420.txt,False,No,No,No,Yes,Real,Positive,India,Plastic Pollution,General People,Government,,No,
04 July 2020 01:33,প্লাস্টিকেই উদ্‌যাপন প্লাস্টিক ব্যাগমুক্ত দিনের,ID-1421.txt,False,No,No,Yes,Yes,Real,Positive,India,Plastic Pollution,General People,Government,,No,
02 July 2020 06:05,"নির্দেশই সার, বাজারে বহাল অবৈধ প্লাস্টিক",ID-1422.txt,False,No,No,Yes,Yes,Real,Positive,India,Plastic Pollution,General People,Other Authority,,No,
26 June 2020 00:59,"সাফাই অনিয়মিত, জঞ্জাল জমে দূষণ",ID-1423.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,,,,No,
18 June 2020 04:53,"বন্ধ কারখানা পরিদর্শন, ভাবাচ্ছে দূষণ",ID-1425.txt,False,Yes,No,No,No,Real,Neutral,India,Environmental Pollution,Industries,Environmental/Forestry Authority,,No,
15 June 2020 02:48,"ত্রাণের হাত ধরে দেদার প্লাস্টিক, সঙ্কট বাদাবনে",ID-1428.txt,False,No,No,No,No,Real,Positive,Bangladesh,Plastic Pollution,General People,Environmental/Forestry Authority,,No,
01 June 2020 02:13,"জাল নেই, কম দূষণ, ফিরতে পারে দেশি মাছ",ID-1432.txt,False,No,No,Yes,Yes,Real,Positive,India,Environmental Protection,,Scientists & Researcher,,No,
28 May 2020 01:17,"কারখানা খুলতেই ফের কালো হচ্ছে জল, নালিশ",ID-1433.txt,False,No,Yes,No,No,Real,Positive,India,Water Pollution,Industries,General people,,No,
25 May 2020 03:41,ধোঁয়ার গন্ধ নেই বাতাসে,ID-1436.txt,False,No,Yes,Yes,Yes,Real,Positive,India,Air Pollution,General People,Scientists & Researcher,,No,
08 May 2020 06:34,"বহু বছর পর এ বার তোর্সায় দেখা মিলল শুশুকের, স্মৃতিতে ডুব কোচবিহারের কালীঘাটের",ID-1439.txt,False,No,No,No,No,Real,Positive,India,Wildlife,,Environmental/Forestry Authority,,No,
07 May 2020 02:58,কালিন্দির শান্ত জলে ঘাই মারছে তোপসে-পার্সেরা,ID-1441.txt,False,No,No,No,Yes,Real,Positive,India,Water Pollution,General People,Other Authority,,No,
20 April 2020 06:04,জীবাণু জগতেও প্রভাব ফেলছে জলবায়ু পরিবর্তন,ID-1443.txt,False,No,Yes,Yes,No,Real,Positive,Global,Climate Change,,,,No,
13 April 2020 13:08,"লকডাউনে হরিদ্বার, হৃষিকেশে গঙ্গার জল পানের যোগ্য হয়ে উঠেছে!",ID-1444.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,General People,Government,,No,
13 April 2020 02:54,"চলছে না যানবাহন, কমেছে দূষণ",ID-1445.txt,False,No,Yes,Yes,Yes,Real,Positive,India,Climate Change,Industries,Government,,No,
